head,epoch,loss,elapsed_sec,train_mae,val_mae,val_rmse
allocation_qty_log,159,0.0001908744739182984,66.91,0.004371699996986346,0.010367426555936306,0.05014284312596851
allocation_qty_log,160,0.00030655672675690497,67.8,0.006387065029652192,0.011557692911772678,0.04539071108224823
allocation_qty_log,161,0.00020902406067548418,68.67,0.004016958067809375,0.00926305137219621,0.04213468505475627
allocation_qty_log,162,0.00021750659788497028,69.56,0.0052039832658016694,0.011426351818924308,0.05159110465186854
allocation_qty_log,163,0.00022048521426496883,70.52,0.005719657080714496,0.011863863682918061,0.053377413828653957
allocation_qty_log,164,0.0002493941806790994,71.34,0.010172897509690713,0.014644696896196654,0.046085278804768856
allocation_qty_log,165,0.0002080631840984527,72.18,0.006145986876533067,0.011931518617188986,0.054306578152501006
allocation_qty_log,166,0.0002607109573953202,73.0,0.005396924659431659,0.011521245431662072,0.05261328290564261
allocation_qty_log,167,0.00030363730446446513,73.81,0.008243471319960229,0.01418623059357363,0.0528469526479475
allocation_qty_log,168,0.00020076965596145738,74.66,0.007687509984872805,0.012915562211571297,0.050319349436391915
allocation_qty_log,169,0.00023621633024805699,75.51,0.007850882928684601,0.012769858166323176,0.05105585313079673
allocation_qty_log,170,0.0002398334093061622,76.36,0.007167007824376796,0.012387602495602293,0.049568119252816
allocation_qty_log,171,0.00024029103858616126,77.24,0.007627200470125331,0.012687741859584028,0.05044748660638999
allocation_qty_log,172,0.00022400155203043952,78.13,0.009699406154016512,0.01549558257494603,0.053508236202630045
allocation_qty_log,173,0.00023394554491889792,78.98,0.004558957829459879,0.010261628015612353,0.05005035349739855
allocation_qty_log,174,0.00016734369522518173,79.85,0.005472009478984401,0.009864631097801673,0.03941110713928173
allocation_qty_log,175,0.0002248138999856292,80.71,0.007042173914140219,0.012422552566293743,0.05165626938592152
allocation_qty_log,176,0.0002534898941637574,81.57,0.009117286999111185,0.013501963347672006,0.03970304868676677
allocation_qty_log,177,0.00022750069078281628,82.44,0.002941809331000812,0.008264666038087183,0.042303761353716045
allocation_qty_log,178,0.00014759077484038905,83.3,0.0033391045536883533,0.00896930815164916,0.051902282568683886
allocation_qty_log,179,0.00020981372595916623,84.17,0.006718294180911531,0.011133636179200556,0.04098874598869211
allocation_qty_log,180,0.00021739588681036446,85.03,0.004039914214128697,0.009769139035314208,0.045797054087836374
allocation_action,1,0.2090283665460503,0.22,0.03324176214822325,0.04197964040632635,
allocation_action,2,0.04455703546591147,0.48,0.013262616931358887,0.02256445144842139,
allocation_action,3,0.023495518655615295,0.72,0.006335567708202128,0.014709098719091051,
allocation_action,4,0.015341840169477339,0.94,0.00555348823469001,0.014051518972610757,
allocation_action,5,0.01091504808257424,1.17,0.006253806643824889,0.013950231049116885,
allocation_action,6,0.00950980312118791,1.42,0.004378612673357546,0.013902882198247589,
allocation_action,7,0.010925348544437991,1.64,0.003813360126978338,0.013808081332166773,
allocation_action,8,0.009334490441775005,1.89,0.0033177628895816446,0.013576693887410488,
allocation_action,9,0.007823734308031556,2.17,0.006391411925082235,0.01570128797737861,
allocation_action,10,0.007080115239617586,2.41,0.002837915525530824,0.012447804573179636,
allocation_action,11,0.005552606640209513,2.62,0.003371662901412311,0.012629261220915622,
allocation_action,12,0.005891663559131451,2.9,0.0017620881512010196,0.012361103119377582,
allocation_action,13,0.0064680400715730335,3.14,0.004638841230415545,0.01415955469350482,
allocation_action,14,0.005538574044944971,3.36,0.0005083414861639808,0.009853169299115517,
allocation_action,15,0.00983922978709563,3.6,0.0018956684641291183,0.008859878590848053,
allocation_action,16,0.008342940704896806,3.8,0.0012448552814845113,0.008281232196244173,
allocation_action,17,0.006733497312844991,4.01,0.004050932836738157,0.012899508776220864,
allocation_action,18,0.006598267495025532,4.23,0.004048612702697247,0.013237485596406725,
allocation_action,19,0.006242214952565116,4.51,0.0024564183129410825,0.010098349359795762,
allocation_action,20,0.0036134693168971056,4.77,0.0019615240941690424,0.007499156408894777,
allocation_action,21,0.0056058625523412444,5.01,0.0025317482639368714,0.010182080455094894,
allocation_action,22,0.0037125344575544574,5.24,0.0024836217887312917,0.009782566820183252,
allocation_action,23,0.004691962899849148,5.53,0.0005394200953219389,0.0060426077782962245,
allocation_action,24,0.003341176982090492,5.81,0.0017740978062962304,0.009289266350596879,
allocation_action,25,0.008889612481484071,6.07,0.0021641247741277596,0.010466833522131989,
allocation_action,26,0.008583353796699998,6.32,0.0009891888615818267,0.007078619335513402,
allocation_action,27,0.004764595542574246,6.57,0.0006077944770510407,0.00758697875693742,
allocation_action,28,0.002540487631312897,6.78,0.0012236453952494866,0.005426553903868214,
allocation_action,29,0.0046595616361312184,7.07,0.0038258541185275234,0.013777197983053905,
allocation_action,30,0.005953751703174472,7.33,0.003504707562568742,0.01037927883065809,
allocation_action,31,0.004944473056641464,7.61,0.0057382255513394355,0.01431176298902492,
allocation_action,32,0.003036170809192584,7.82,0.0005785672797955671,0.00699441510092258,
allocation_action,33,0.009212604022151391,8.04,0.0014982747194606113,0.010010416841344627,
allocation_action,34,0.003779109424237268,8.3,0.002179300016230012,0.009780552452901528,
allocation_action,35,0.002920069393619459,8.62,0.003966916785327835,0.010923833498715273,
allocation_action,36,0.007376357896783091,8.85,0.00041238752805663673,0.005616552539909852,
allocation_action,37,0.002431403120336126,9.06,0.0016335101503343976,0.006383684404141181,
allocation_action,38,0.0036057327911208814,9.28,0.00018266615601454344,0.005799431662062329,
allocation_action,39,0.006264545889371139,9.52,0.00041814480691439686,0.005790140526711543,
allocation_action,40,0.0026727058072100076,9.71,0.0017174199935212694,0.0074339743512181426,
allocation_action,41,0.0024303583538813037,9.99,0.0011686062254578355,0.008219665235800021,
allocation_action,42,0.003774618033610867,10.25,0.0008116670616370112,0.00482775548467553,
allocation_action,43,0.007945202642890059,10.51,0.0009757965437848288,0.007015750824665127,
allocation_action,44,0.003662280716988397,10.74,0.0005343005986370532,0.0051459223048075445,
allocation_action,45,0.004319753208285193,10.99,0.0006838021783729236,0.0045451172530291475,
allocation_action,46,0.004850300832233907,11.26,0.0006637393085874084,0.0046174506058171295,
allocation_action,47,0.004058361742918676,11.5,0.0008849797922480065,0.005325315201666226,
allocation_action,48,0.005397902946029296,11.73,0.0015259575760675275,0.0066312901032387845,
allocation_action,49,0.006255208171364741,11.99,0.0032305033991321948,0.011723615830596114,
allocation_action,50,0.003317771549710308,12.21,0.00279697742554231,0.009133102836710537,
allocation_action,51,0.002454773383386995,12.48,0.0011814717738282683,0.005930963067740372,
allocation_action,52,0.006440612124516477,12.73,0.003262738190866938,0.01100221264338233,
allocation_action,53,0.004169387943346734,12.97,0.0008218394380428959,0.005411432723996676,
allocation_action,54,0.003504832805830105,13.17,9.941433337910585e-05,0.0070922220080533475,
allocation_action,55,0.005335238094617483,13.43,0.0005263575555645834,0.007059084283234059,
allocation_action,56,0.002952869306194953,13.73,0.0018215879893750471,0.009609871572499236,
allocation_action,57,0.006096899274777393,14.09,0.0009062891813198292,0.005341107168018386,
allocation_action,58,0.0018669918282186073,14.33,0.0013557114363501313,0.00706729801817999,
allocation_action,59,0.008183360860588495,14.57,0.0006335173089357523,0.005894117628334151,
allocation_action,60,0.0023352382572724684,14.83,0.0005398995686068173,0.006307234043954915,
allocation_action,61,0.0035388106745219035,15.1,0.0009639452008008204,0.0067068119469831135,
allocation_action,62,0.0045789577762495,15.36,0.0012760137145112608,0.007013359799917742,
allocation_action,63,0.0028740155041174693,15.65,0.0012502827460976957,0.005306647651946737,
allocation_action,64,0.002560717883786527,15.92,0.0009893999768223964,0.004707167499811232,
allocation_action,65,0.0026075514223245977,16.24,0.0005233028198929141,0.005378500884149886,
allocation_action,66,0.0019773687002432043,16.55,0.0007013942917175668,0.005639172363883152,
allocation_action,67,0.0052219502768304695,16.91,0.0003749615880374335,0.00563146704795302,
allocation_action,68,0.003130951045876682,17.24,0.0016910298410011172,0.009742421419509114,
allocation_action,69,0.0008577395404199133,17.53,9.428927558368497e-05,0.006673772731298564,
allocation_action,70,0.003404368692878953,17.85,0.0010073589868482592,0.006110949868590579,
allocation_residual,1,0.497501436210658,0.41,0.2647762289182769,0.2868166460559286,0.5609716844685871
allocation_residual,2,0.23483239441385997,0.8,0.281489587996453,0.2983289947832949,0.652003461539246
allocation_residual,3,0.22115321513137617,1.25,0.29266679204363744,0.3094500198109822,0.611967924871926
allocation_residual,4,0.21263658745851233,1.54,0.23807908859437887,0.25099108519650526,0.5748393439620809
allocation_residual,5,0.25711835151389395,1.92,0.24467098869816636,0.26491779623183287,0.5610836888226483
allocation_residual,6,0.26142615453572676,2.25,0.2354291001760657,0.24634521233092874,0.5658011840833499
allocation_residual,7,0.30099875393043896,2.59,0.21638191162088252,0.23407725107443034,0.5347302688175647
allocation_residual,8,0.2442742325663572,2.95,0.22328456736038943,0.22922195281554344,0.56843693783281
allocation_residual,9,0.25629843713006856,3.33,0.1890009960193682,0.20944833270895352,0.5251865941870991
allocation_residual,10,0.23190260261147888,3.66,0.1805015474936428,0.19736987724457286,0.5137103489996585
allocation_residual,11,0.19628235468402486,3.98,0.22254508366147785,0.23471791845581336,0.5453796947277595
allocation_residual,12,0.20666905979592481,4.34,0.18076264853396637,0.20248560116634073,0.5270137718481608
allocation_residual,13,0.22030998595360748,4.63,0.17680523296457964,0.1916725732979678,0.515876745118506
allocation_residual,14,0.1466267419524811,4.92,0.2130608105926035,0.23349134453907874,0.5312077980161999
allocation_residual,15,0.2051716092501066,5.22,0.19186204827034545,0.21067379198870959,0.5646923766500801
allocation_residual,16,0.0934224344276467,5.52,0.2224257275393323,0.24347835358378436,0.6052686901734001
allocation_residual,17,0.1390916798912333,5.81,0.178516548920799,0.19715664326683946,0.5205996399197171
allocation_residual,18,0.08943414172544903,6.11,0.15870503732262353,0.18138940797124267,0.4936284828795008
allocation_residual,19,0.06764600628140248,6.41,0.15166278235550165,0.17900308125899322,0.5031619663491266
allocation_residual,20,0.08020872616032913,6.75,0.1363866234117262,0.16548052232592908,0.4898650894859124
allocation_residual,21,0.07458357603075863,7.05,0.21304893917880238,0.2349499090708677,0.5017200200778117
allocation_residual,22,0.05530201100786309,7.38,0.19732882583495476,0.21671596235029764,0.5398868962561093
allocation_residual,23,0.057701210957717415,7.68,0.17837607628428684,0.19593209188595395,0.4558637270554039
allocation_residual,24,0.0312601356544031,8.0,0.11285215575242528,0.14456644180307207,0.3697284441877197
allocation_residual,25,0.03546330507828273,8.28,0.13863549213179915,0.1683205971749019,0.4357768156389169
allocation_residual,26,0.029358572921198006,8.56,0.1297579624905397,0.1489972063870691,0.45543463910320664
allocation_residual,27,0.2522820446046539,8.85,0.19048703419650376,0.2102385356260395,0.5349765503459801
allocation_residual,28,0.09676510718017844,9.15,0.15567426188744693,0.181280967517004,0.44283804718650327
allocation_residual,29,0.042540357127894265,9.46,0.15196479336850763,0.17721929446341167,0.4602204146386857
allocation_residual,30,0.03072305422097669,9.75,0.12443355463543736,0.15867394509234695,0.45128941290858315
allocation_residual,31,0.0248215220176321,10.06,0.11693605222316342,0.139401283482805,0.41864079224197687
allocation_residual,32,0.10307636001683212,10.37,0.15428231842385703,0.17741599724175106,0.4429607396977891
allocation_residual,33,0.056240767859818803,10.67,0.13326082671768597,0.16342647077779282,0.4399296609121875
allocation_residual,34,0.040546249196406106,10.97,0.10145327891374671,0.13479214504485182,0.4017628937486149
allocation_residual,35,0.04345630586605115,11.28,0.1438292505787797,0.17101361807192123,0.5509717825546097
